date,expiration,strike,type,bid,ask,mark,last,volume,open_interest,implied_volatility,delta,dte,spot
2020-03-16,2020-03-20,241.0,call,13.42,13.76,13.59,12.94,476,1335,1.40997,0.51658,4,239.85
2020-03-16,2020-03-20,241.0,put,12.01,12.37,12.19,12.94,3611,3104,1.15631,-0.49153,4,239.85
2020-03-16,2020-03-20,242.0,call,12.83,13.16,13.0,12.95,792,772,1.40021,0.50503,4,239.85
2020-03-16,2020-03-20,242.0,put,12.42,12.79,12.61,13.05,7175,8117,1.14656,-0.50563,4,239.85
2020-03-16,2020-03-20,243.0,call,12.24,12.57,12.41,12.13,1190,695,1.3807,0.49289,4,239.85
2020-03-16,2020-03-20,243.0,put,12.84,13.21,13.03,13.4,8731,2309,1.12705,-0.52048,4,239.85
2020-03-16,2020-03-20,244.0,call,11.65,11.97,11.81,11.74,2251,1092,1.36119,0.48048,4,239.85
2020-03-16,2020-03-20,244.0,put,13.26,13.63,13.45,14.33,5323,3142,1.11729,-0.53504,4,239.85
2020-03-16,2020-03-20,245.0,call,11.08,11.37,11.22,11.21,5737,3063,1.35143,0.46842,4,239.85
2020-03-16,2020-03-20,245.0,put,13.7,14.06,13.88,13.9,41443,33012,1.09778,-0.55059,4,239.85
2020-03-16,2020-03-20,246.0,call,10.52,10.65,10.59,10.65,2177,635,1.32216,0.45481,4,239.85
2020-03-16,2020-03-20,246.0,put,14.14,14.52,14.33,15.3,4668,13730,1.08802,-0.56556,4,239.85
2020-03-16,2020-03-20,247.0,call,9.97,10.27,10.12,9.93,2443,766,1.32216,0.44321,4,239.85
2020-03-16,2020-03-20,247.0,put,14.58,14.98,14.78,15.84,4933,7236,1.06851,-0.58177,4,239.85
2020-03-16,2020-03-20,248.0,call,9.43,9.73,9.58,9.08,7263,1260,1.30265,0.42989,4,239.85
2020-03-16,2020-03-20,248.0,put,15.07,15.47,15.27,16.3,4028,8127,1.049,-0.59837,4,239.85
2020-03-16,2020-03-20,249.0,call,8.9,9.21,9.05,8.75,2743,1265,1.28314,0.41631,4,239.85
2020-03-16,2020-03-20,249.0,put,15.55,15.95,15.75,16.18,5294,9467,1.03924,-0.61389,4,239.85
2020-03-16,2020-03-20,250.0,call,8.45,8.6,8.52,8.6,29458,15010,1.27338,0.40359,4,239.85
2020-03-16,2020-03-20,250.0,put,16.06,16.4,16.23,16.1,67983,98408,1.01973,-0.63105,4,239.85
2020-03-16,2020-03-20,251.0,call,7.87,8.15,8.01,7.5,1703,2609,1.25387,0.38961,4,239.85
2020-03-16,2020-03-20,251.0,put,16.56,16.94,16.75,17.4,10964,22614,1.00022,-0.64853,4,239.85
2020-03-16,2020-03-20,252.0,call,7.37,7.65,7.51,7.82,7217,4478,1.23436,0.3754,4,239.85
2020-03-16,2020-03-20,252.0,put,17.08,17.44,17.26,19.73,9555,15487,0.98071,-0.6663,4,239.85
2020-03-16,2020-03-20,253.0,call,7.0,7.15,7.08,6.9,4240,5258,1.2246,0.3624,4,239.85
2020-03-16,2020-03-20,253.0,put,17.6,17.96,17.78,20.13,4437,10252,0.9612,-0.68434,4,239.85
2020-03-16,2020-03-20,254.0,call,6.42,6.68,6.55,6.5,2594,5190,1.19534,0.34631,4,239.85
2020-03-16,2020-03-20,254.0,put,18.11,18.5,18.3,21.52,2285,9438,0.93193,-0.70488,4,239.85
2020-03-16,2020-03-20,255.0,call,5.96,6.22,6.09,6.0,23028,8386,1.18558,0.33315,4,239.85
2020-03-16,2020-03-20,255.0,put,18.66,19.11,18.88,19.79,17577,38990,0.91242,-0.72348,4,239.85
2020-03-16,2020-03-20,256.0,call,5.52,5.76,5.64,5.65,3316,8227,1.16607,0.31826,4,239.85
2020-03-16,2020-03-20,256.0,put,19.22,19.6,19.41,20.28,3280,11022,0.88315,-0.74483,4,239.85
2020-03-16,2020-03-20,257.0,call,5.09,5.32,5.21,4.8,4854,4675,1.14656,0.30322,4,239.85
2020-03-16,2020-03-20,257.0,put,19.82,20.2,20.01,23.17,5436,10232,0.86364,-0.76374,4,239.85
2020-03-16,2020-03-20,258.0,call,4.68,4.91,4.79,4.82,3921,7002,1.12705,0.28807,4,239.85
2020-03-16,2020-03-20,258.0,put,20.43,20.8,20.62,21.24,3055,10843,0.83437,-0.78557,4,239.85
2020-03-16,2020-03-20,259.0,call,4.28,4.51,4.39,4.54,3129,2302,1.10753,0.27282,4,239.85
2020-03-16,2020-03-20,259.0,put,21.05,21.42,21.23,21.88,1928,9557,0.8051,-0.80756,4,239.85
2020-03-16,2020-03-20,260.0,call,4.01,4.13,4.07,4.1,58351,11844,1.09778,0.25971,4,239.85
2020-03-16,2020-03-20,260.0,put,21.65,22.04,21.84,22.83,43314,59821,0.77583,-0.82952,4,239.85
2020-03-16,2020-03-20,261.0,call,3.57,3.75,3.66,3.41,8477,2852,1.06851,0.24218,4,239.85
2020-03-16,2020-03-20,261.0,put,22.31,22.68,22.49,25.71,2565,8955,0.73681,-0.85467,4,239.85
2020-03-16,2020-03-20,262.0,call,3.22,3.39,3.31,3.1,10977,5079,1.049,0.22687,4,239.85
2020-03-16,2020-03-20,262.0,put,22.96,23.33,23.14,26.64,1584,10740,0.69779,-0.87947,4,239.85
2020-03-16,2020-03-20,263.0,call,2.91,3.07,2.99,3.02,9583,2244,1.03924,0.2141,4,239.85
2020-03-16,2020-03-20,263.0,put,23.65,24.01,23.83,26.0,9832,19174,0.64901,-0.90688,4,239.85
2020-03-16,2020-03-20,264.0,call,2.61,2.75,2.68,2.39,8088,4582,1.01973,0.19904,4,239.85
2020-03-16,2020-03-20,264.0,put,24.35,24.71,24.53,28.08,1177,12557,0.58072,-0.9391,4,239.85
2020-03-16,2020-03-20,265.0,call,2.35,2.45,2.4,2.29,23857,10916,1.00022,0.18414,4,239.85
2020-03-16,2020-03-20,265.0,put,25.06,25.46,25.26,25.26,10779,40460,0.48316,-0.97415,4,239.85
2020-03-16,2020-03-20,266.0,call,2.07,2.2,2.13,1.88,8654,4839,0.98071,0.16944,4,239.85
2020-03-16,2020-03-20,266.0,put,25.83,26.2,26.02,29.6,617,13375,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,267.0,call,1.83,1.96,1.9,1.81,8637,7089,0.97095,0.15771,4,239.85
2020-03-16,2020-03-20,267.0,put,26.56,26.98,26.77,30.0,565,8048,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,268.0,call,1.61,1.74,1.68,1.44,8030,3558,0.95144,0.14364,4,239.85
2020-03-16,2020-03-20,268.0,put,27.35,27.77,27.56,31.46,577,14192,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,269.0,call,1.4,1.52,1.46,1.4,7144,3808,0.93193,0.12995,4,239.85
2020-03-16,2020-03-20,269.0,put,28.13,28.57,28.35,32.0,706,16907,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,270.0,call,1.24,1.34,1.29,1.24,37144,20737,0.92217,0.1194,4,239.85
2020-03-16,2020-03-20,270.0,put,28.95,29.4,29.17,29.0,19216,96454,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,271.0,call,1.06,1.18,1.12,1.15,7150,26092,0.90266,0.10663,4,239.85
2020-03-16,2020-03-20,271.0,put,29.75,30.34,30.05,30.93,288,11204,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,272.0,call,0.92,1.04,0.98,0.88,7224,6743,0.89291,0.09703,4,239.85
2020-03-16,2020-03-20,272.0,put,30.67,31.11,30.89,34.99,973,12224,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,273.0,call,0.83,0.93,0.88,0.73,14510,8578,0.88315,0.08791,4,239.85
2020-03-16,2020-03-20,273.0,put,31.49,32.12,31.8,35.89,144,18223,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,274.0,call,0.7,0.82,0.76,0.64,8591,13267,0.87339,0.07929,4,239.85
2020-03-16,2020-03-20,274.0,put,32.32,33.01,32.66,36.61,791,17883,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,275.0,call,0.63,0.69,0.66,0.66,35182,32616,0.86364,0.07117,4,239.85
2020-03-16,2020-03-20,275.0,put,32.85,34.26,33.55,35.0,7769,72510,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,276.0,call,0.53,0.63,0.58,0.56,13425,27237,0.85388,0.06356,4,239.85
2020-03-16,2020-03-20,276.0,put,33.78,35.19,34.48,33.95,362,11932,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,277.0,call,0.46,0.5,0.48,0.5,11056,36323,0.84413,0.05647,4,239.85
2020-03-16,2020-03-20,277.0,put,35.16,35.67,35.41,39.51,305,31593,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,278.0,call,0.41,0.49,0.45,0.39,11811,18636,0.84413,0.05199,4,239.85
2020-03-16,2020-03-20,278.0,put,36.07,36.81,36.44,40.69,249,61946,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,279.0,call,0.37,0.44,0.41,0.37,3125,6769,0.84413,0.0478,4,239.85
2020-03-16,2020-03-20,279.0,put,37.02,37.71,37.37,37.94,284,14984,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,280.0,call,0.35,0.38,0.36,0.34,45905,90588,0.84413,0.04391,4,239.85
2020-03-16,2020-03-20,280.0,put,37.95,38.67,38.31,39.8,5383,69730,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,281.0,call,0.31,0.36,0.33,0.32,7310,21337,0.84413,0.04029,4,239.85
2020-03-16,2020-03-20,281.0,put,38.48,40.01,39.24,39.75,116,18027,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,282.0,call,0.29,0.32,0.3,0.32,16008,41970,0.84413,0.03692,4,239.85
2020-03-16,2020-03-20,282.0,put,39.57,40.94,40.25,41.91,372,24874,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,283.0,call,0.27,0.3,0.29,0.3,8466,8451,0.85388,0.03548,4,239.85
2020-03-16,2020-03-20,283.0,put,41.01,41.45,41.23,45.68,182,19824,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,284.0,call,0.2,0.27,0.24,0.22,18060,15929,0.84413,0.03091,4,239.85
2020-03-16,2020-03-20,284.0,put,41.74,42.61,42.17,43.33,241,13603,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,285.0,call,0.22,0.24,0.23,0.24,28874,34559,0.84413,0.02824,4,239.85
2020-03-16,2020-03-20,285.0,put,42.84,43.55,43.2,44.75,13497,69841,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,286.0,call,0.17,0.23,0.2,0.19,8178,16955,0.84413,0.02577,4,239.85
2020-03-16,2020-03-20,286.0,put,43.53,44.74,44.14,48.43,156,16782,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,287.0,call,0.14,0.21,0.17,0.2,7805,10129,0.83437,0.02218,4,239.85
2020-03-16,2020-03-20,287.0,put,44.72,45.54,45.13,40.49,599,22606,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,288.0,call,0.15,0.2,0.17,0.16,10293,14439,0.85388,0.02266,4,239.85
2020-03-16,2020-03-20,288.0,put,45.83,46.36,46.09,50.5,473,20270,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,289.0,call,0.14,0.19,0.17,0.16,4777,20658,0.86364,0.02188,4,239.85
2020-03-16,2020-03-20,289.0,put,46.69,47.5,47.09,47.38,89,14995,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,290.0,call,0.11,0.15,0.13,0.15,39489,72198,0.84413,0.01768,4,239.85
2020-03-16,2020-03-20,290.0,put,47.78,48.5,48.14,48.07,4621,61893,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,291.0,call,0.1,0.15,0.12,0.11,2919,15045,0.84413,0.01605,4,239.85
2020-03-16,2020-03-20,291.0,put,48.69,49.42,49.05,47.15,45,14420,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,292.0,call,0.09,0.12,0.1,0.11,1535,15911,0.83437,0.01361,4,239.85
2020-03-16,2020-03-20,292.0,put,49.65,50.3,49.97,49.36,106,12659,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,293.0,call,0.08,0.13,0.11,0.1,661,16614,0.86364,0.01506,4,239.85
2020-03-16,2020-03-20,293.0,put,50.64,51.48,51.06,52.61,116,20435,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,294.0,call,0.07,0.12,0.1,0.09,2182,11374,0.86364,0.01369,4,239.85
2020-03-16,2020-03-20,294.0,put,51.62,52.46,52.04,47.0,63,14132,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,295.0,call,0.09,0.12,0.1,0.1,7199,25874,0.87339,0.01329,4,239.85
2020-03-16,2020-03-20,295.0,put,52.64,53.28,52.96,56.9,3221,44933,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,296.0,call,0.07,0.11,0.09,0.06,3402,13635,0.87339,0.01208,4,239.85
2020-03-16,2020-03-20,296.0,put,53.78,54.41,54.09,54.67,36,17218,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,297.0,call,0.07,0.11,0.09,0.07,948,12484,0.88315,0.01175,4,239.85
2020-03-16,2020-03-20,297.0,put,54.77,55.32,55.05,55.96,122,13453,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,298.0,call,0.05,0.08,0.07,0.07,2265,14831,0.87339,0.00995,4,239.85
2020-03-16,2020-03-20,298.0,put,55.64,56.4,56.02,56.34,145,25077,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,299.0,call,0.05,0.08,0.07,0.07,1053,18379,0.88315,0.0097,4,239.85
2020-03-16,2020-03-20,299.0,put,56.64,57.44,57.04,58.0,386,11219,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,300.0,call,0.07,0.09,0.08,0.08,32909,111719,0.91242,0.01088,4,239.85
2020-03-16,2020-03-20,300.0,put,57.63,58.42,58.03,59.39,3115,111728,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,301.0,call,0.05,0.09,0.07,0.05,977,29454,0.90266,0.00924,4,239.85
2020-03-16,2020-03-20,301.0,put,58.57,59.26,58.91,57.31,310,20101,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,302.0,call,0.05,0.08,0.07,0.05,736,32617,0.91242,0.00903,4,239.85
2020-03-16,2020-03-20,302.0,put,59.19,60.8,59.99,62.0,75,39290,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,303.0,call,0.03,0.06,0.04,0.04,450,28217,0.87339,0.00603,4,239.85
2020-03-16,2020-03-20,303.0,put,60.65,61.43,61.04,62.23,79,26709,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,304.0,call,0.03,0.08,0.06,0.06,786,24185,0.92217,0.00805,4,239.85
2020-03-16,2020-03-20,304.0,put,61.51,62.52,62.02,63.76,173,31570,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,305.0,call,0.03,0.04,0.04,0.04,2097,47688,0.89291,0.00581,4,239.85
2020-03-16,2020-03-20,305.0,put,62.67,63.38,63.03,64.01,1145,63165,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,306.0,call,0.03,0.05,0.04,0.04,631,31066,0.90266,0.0057,4,239.85
2020-03-16,2020-03-20,306.0,put,63.58,64.35,63.96,67.32,671,14829,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,307.0,call,0.03,0.06,0.04,0.05,228,13850,0.91242,0.0056,4,239.85
2020-03-16,2020-03-20,307.0,put,64.76,65.41,65.09,67.99,124,16104,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,308.0,call,0.02,0.05,0.04,0.03,1634,15751,0.92217,0.00551,4,239.85
2020-03-16,2020-03-20,308.0,put,65.55,66.24,65.89,70.0,139,26763,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,309.0,call,0.02,0.06,0.04,0.02,115,29173,0.93193,0.00542,4,239.85
2020-03-16,2020-03-20,309.0,put,66.3,67.63,66.97,70.62,109,19932,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,310.0,call,0.02,0.04,0.03,0.04,1850,80529,0.91242,0.00417,4,239.85
2020-03-16,2020-03-20,310.0,put,67.36,68.23,67.8,68.75,3160,82900,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,311.0,call,0.02,0.04,0.03,0.04,1061,21027,0.92217,0.00412,4,239.85
2020-03-16,2020-03-20,311.0,put,68.54,69.3,68.92,69.91,19,24748,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,312.0,call,0.01,0.03,0.02,0.02,157,30357,0.90266,0.00311,4,239.85
2020-03-16,2020-03-20,312.0,put,69.38,70.59,69.98,64.4,33,37543,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,313.0,call,0.02,0.04,0.03,0.04,347,17582,0.94168,0.00402,4,239.85
2020-03-16,2020-03-20,313.0,put,70.76,71.34,71.05,73.98,98,27969,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,314.0,call,0.01,0.05,0.03,0.04,133,16018,0.95144,0.00397,4,239.85
2020-03-16,2020-03-20,314.0,put,70.4,73.69,72.05,69.44,567,20802,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,315.0,call,0.03,0.05,0.04,0.03,447,55985,1.00022,0.00538,4,239.85
2020-03-16,2020-03-20,315.0,put,72.37,73.61,72.99,72.88,505,74186,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,316.0,call,0.01,0.05,0.03,0.01,204,27645,0.98071,0.00422,4,239.85
2020-03-16,2020-03-20,316.0,put,72.34,75.63,73.98,76.0,949,18817,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,317.0,call,0.01,0.05,0.03,0.04,69,28410,0.99046,0.00417,4,239.85
2020-03-16,2020-03-20,317.0,put,73.34,76.63,74.98,73.0,150,18564,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,318.0,call,0.01,0.03,0.02,0.04,483,27641,0.9612,0.00296,4,239.85
2020-03-16,2020-03-20,318.0,put,74.4,77.68,76.04,76.78,271,46885,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,319.0,call,0.01,0.04,0.03,0.03,158,22372,1.00998,0.0041,4,239.85
2020-03-16,2020-03-20,319.0,put,75.4,78.68,77.04,78.5,242,16798,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,320.0,call,0.02,0.03,0.03,0.05,2242,61646,1.01973,0.00406,4,239.85
2020-03-16,2020-03-20,320.0,put,77.34,78.6,77.97,82.02,2554,78442,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,321.0,call,0.02,0.03,0.03,0.02,163,29005,1.02949,0.00402,4,239.85
2020-03-16,2020-03-20,321.0,put,77.39,80.68,79.03,79.39,1842,34176,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,322.0,put,78.39,81.68,80.03,80.06,856,22719,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,323.0,call,0.02,0.04,0.03,0.04,80,32668,1.049,0.00396,4,239.85
2020-03-16,2020-03-20,323.0,put,79.34,82.62,80.98,81.14,5072,26530,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,324.0,call,0.01,0.03,0.02,0.01,208,0,1.00998,0.00263,4,239.85
2020-03-16,2020-03-20,324.0,put,80.34,83.62,81.98,82.69,4504,27151,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,325.0,call,0.02,0.03,0.03,0.02,532,68627,1.06851,0.00391,4,239.85
2020-03-16,2020-03-20,325.0,put,82.36,83.6,82.98,85.08,1398,46806,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,326.0,put,82.34,85.62,83.98,84.2,19,22462,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,327.0,call,0.01,0.03,0.02,0.03,44,13845,1.03924,0.0026,4,239.85
2020-03-16,2020-03-20,327.0,put,83.34,86.62,84.98,83.36,3132,30094,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,327.5,put,83.84,87.12,85.48,85.88,1408,1018,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,328.0,call,0.01,0.04,0.03,0.01,72,20797,1.08802,0.00356,4,239.85
2020-03-16,2020-03-20,328.0,put,84.39,87.67,86.03,90.0,3207,13805,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,329.0,call,0.01,0.04,0.03,0.03,5,22155,1.09778,0.00355,4,239.85
2020-03-16,2020-03-20,329.0,put,85.39,88.67,87.03,90.17,988,17986,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,330.0,call,0.01,0.03,0.02,0.04,728,76242,1.06851,0.00258,4,239.85
2020-03-16,2020-03-20,330.0,put,87.33,88.59,87.96,89.08,8495,72248,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,331.0,call,0.01,0.02,0.01,0.03,225,21424,1.00998,0.00138,4,239.85
2020-03-16,2020-03-20,331.0,put,87.39,90.67,89.03,87.4,1012,21930,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,332.0,call,0.01,0.02,0.01,0.02,63,21733,1.01973,0.00139,4,239.85
2020-03-16,2020-03-20,332.0,put,88.39,91.67,90.03,90.7,207,23803,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,332.5,call,0.01,0.02,0.01,0.01,91,4717,1.02949,0.00146,4,239.85
2020-03-16,2020-03-20,332.5,put,88.89,92.17,90.53,86.17,18,418,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,333.0,put,89.39,92.67,91.03,94.99,85,18900,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,334.0,put,90.33,93.61,91.97,86.26,78,18884,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,335.0,call,0.01,0.02,0.01,0.02,188,109966,1.049,0.00141,4,239.85
2020-03-16,2020-03-20,335.0,put,91.33,94.61,92.97,95.18,237,21591,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,336.0,put,92.33,95.61,93.97,93.97,15,6088,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,337.0,put,93.33,96.61,94.97,96.07,28,5980,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,337.5,put,93.83,97.11,95.47,35.9,0,367,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,338.0,put,94.33,97.61,95.97,98.0,53,6643,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,339.0,put,95.33,98.61,96.97,94.1,7,2675,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,340.0,put,96.38,99.66,98.02,98.89,561,11880,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,341.0,put,98.32,99.58,98.95,91.24,0,1793,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,342.0,put,98.38,101.66,100.02,98.38,1,1807,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,342.5,put,98.88,102.16,100.52,94.97,2,148,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,343.0,put,99.38,102.66,101.02,90.81,2,718,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,344.0,put,100.38,103.66,102.02,90.68,0,1524,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,345.0,put,102.32,103.58,102.95,89.83,0,4866,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,346.0,put,102.38,105.66,104.02,101.99,6,1181,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,347.0,put,103.38,106.66,105.02,76.74,0,1668,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,348.0,put,104.38,107.66,106.02,75.69,0,724,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,349.0,put,105.38,108.66,107.02,104.51,0,991,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,350.0,put,107.34,108.58,107.96,104.33,2003,15290,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,351.0,put,107.38,110.66,109.02,106.51,0,1390,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,352.0,put,108.38,111.66,110.02,45.12,0,2803,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,353.0,put,109.38,112.65,111.02,49.5,0,1887,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,354.0,put,110.38,113.65,112.02,54.79,0,3319,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,355.0,put,111.38,114.65,113.02,60.1,0,2088,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,356.0,put,112.38,115.65,114.02,56.79,0,683,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,357.0,put,113.38,116.65,115.02,85.46,0,549,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,358.0,put,114.37,117.65,116.01,56.48,0,332,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,359.0,put,115.37,118.65,117.01,22.21,0,353,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,360.0,put,116.37,119.65,118.01,108.33,2000,719,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,361.0,put,117.37,120.65,119.01,115.02,4,406,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,362.0,put,118.37,121.65,120.01,62.78,0,369,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,363.0,put,119.37,122.65,121.01,67.33,0,34,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,364.0,put,120.37,123.65,122.01,63.77,0,33,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,365.0,put,121.37,124.65,123.01,64.63,0,8,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,366.0,put,123.34,124.57,123.95,69.95,0,36,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,367.0,put,123.37,126.65,125.01,57.4,0,1,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,368.0,put,124.37,127.65,126.01,96.39,0,32,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,369.0,put,125.37,128.65,127.01,113.91,0,1,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,370.0,put,126.37,129.65,128.01,68.67,0,34,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,371.0,put,127.37,130.64,129.0,94.66,0,0,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,375.0,put,131.37,134.64,133.0,45.2,0,2,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,380.0,put,136.36,139.64,138.0,78.58,0,437,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,385.0,put,141.36,144.64,143.0,82.44,0,8,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,390.0,put,146.36,149.63,148.0,140.85,0,71,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,395.0,put,151.36,154.63,153.0,138.8,0,218,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,400.0,put,156.36,159.63,158.0,106.39,0,150,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,405.0,put,161.35,164.63,162.99,151.04,0,1025,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,410.0,put,166.35,169.62,167.99,154.4,0,815,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,415.0,put,171.35,174.62,172.99,138.64,0,213,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,420.0,put,176.35,179.62,177.99,164.88,0,727,0.01488,-1.0,4,239.85
2020-03-16,2020-03-20,425.0,put,181.35,184.62,182.99,170.63,0,104,0.01488,-1.0,4,239.85
2020-03-16,2020-03-23,130.0,call,111.91,114.98,113.44,0.0,0,0,3.37089,0.93889,7,239.85
2020-03-16,2020-03-23,130.0,put,0.09,0.12,0.1,0.12,44,0,1.8002,-0.00492,7,239.85
2020-03-16,2020-03-23,131.0,call,110.91,113.98,112.44,0.0,0,0,3.33187,0.93841,7,239.85
2020-03-16,2020-03-23,131.0,put,0.09,0.13,0.11,0.15,4,0,1.8002,-0.00537,7,239.85
2020-03-16,2020-03-23,132.0,call,109.91,112.98,111.44,0.0,0,0,3.3026,0.93755,7,239.85
