date,open,high,low,close,adjusted_close,volume
2006-05-09,132.419998,132.770004,132.309998,132.619995,92.1243971170712,29864000
2006-05-10,132.410004,132.75,131.889999,132.550003,92.0757772177641,64378200
2006-05-11,132.509995,132.550003,130.520004,130.949997,90.9643340441031,80626900
2006-05-12,130.360001,130.720001,129.190002,129.240005,89.7764891638872,91726500
2006-05-15,128.789993,129.740005,128.610001,129.5,89.957094529077,84029300
2006-05-16,129.759995,130.0,129.009995,129.309998,89.8251097578437,62137600
2006-05-17,128.669998,129.100006,126.769997,126.849998,88.1162722864806,144789500
2006-05-18,127.349998,127.75,126.110001,126.209999,87.6716973788241,87906300
2006-05-19,126.870003,127.489998,125.800003,127.099998,88.2899346311313,124309400
2006-05-22,126.279999,127.169998,125.5,126.129997,87.6161240392371,110852800
2006-05-23,127.18,127.629997,125.169998,125.169998,86.9492613304277,92006500
2006-05-24,125.68,126.889999,124.760002,126.169998,87.6439107090306,168405000
2006-05-25,126.919998,127.730003,126.43,127.730003,88.727567212898,78977900
2006-05-26,128.009995,128.380005,127.510002,128.380005,89.1790906982887,62989700
2006-05-30,127.970001,128.0,126.050003,126.099998,87.5952852525284,72419900
2006-05-31,126.620003,127.510002,126.199997,127.510002,88.574743654956,86926200
2006-06-01,127.379997,128.940002,127.269997,128.729996,89.4222117289553,73721700
2006-06-02,129.25,129.429993,128.320007,129.0,89.6097698397756,91702600
2006-06-05,128.850006,128.860001,126.769997,127.120003,88.3038310919502,86105100
2006-06-06,127.209999,127.379997,125.760002,126.809998,88.0884863113365,130498600
2006-06-07,126.910004,127.650002,125.790001,125.860001,87.4285714856118,108599400
2006-06-08,125.580002,126.5,123.870003,125.75,87.3521593593161,204957200
2006-06-09,126.360001,126.959999,125.290001,125.349998,87.0742982185762,94972200
2006-06-12,125.879997,125.93,123.82,123.989998,86.1295750636762,95815900
2006-06-13,123.739998,124.839996,122.550003,122.550003,85.1292834317349,185688800
2006-06-14,122.839996,123.629997,122.339996,123.5,85.7891982574596,163566400
2006-06-15,123.949997,126.360001,123.860001,126.120003,87.6091817133473,134057000
2006-06-16,125.290001,125.559998,124.459999,124.650002,86.9739033224842,94253500
2006-06-19,125.400002,125.480003,123.550003,123.669998,86.2901105283883,95804400
2006-06-20,124.010002,124.809998,123.720001,124.089996,86.5831619913769,65494700
2006-06-21,124.0,125.699997,123.959999,125.010002,87.2250914868943,75008200
2006-06-22,124.949997,125.059998,124.040001,124.459999,86.8413296980331,74566100
2006-06-23,124.330002,125.300003,124.029999,124.440002,86.827376893245,54107000
2006-06-26,124.540001,125.059998,124.25,124.989998,87.2111337978919,37899600
2006-06-27,125.010002,125.290001,123.769997,123.910004,86.4575734911311,69780200
2006-06-28,124.190002,124.769997,123.650002,124.75,87.0436764171083,62368100
2006-06-29,125.199997,127.349998,125.169998,127.269997,88.8019914747443,110634800
2006-06-30,127.540001,127.660004,126.959999,127.279999,88.8089703192455,54227800
2006-07-03,127.43,128.009995,127.309998,127.800003,89.1718004588174,23914000
2006-07-05,127.290001,127.449997,126.519997,127.07,88.6624445877512,69653400
2006-07-06,127.199997,127.849998,127.080002,127.440002,88.9206115966624,50100300
2006-07-07,127.190002,127.559998,126.290001,126.610001,88.3414826309721,81626500
2006-07-10,126.940002,127.43,126.410004,126.849998,88.5089393140107,60964100
2006-07-11,126.610001,127.410004,125.940002,127.410004,88.8996806451181,73640800
2006-07-12,127.150002,127.400002,125.720001,126.050003,87.9507468818239,82561300
2006-07-13,125.449997,125.68,124.0,124.0,86.520367741254,102405700
2006-07-14,124.129997,124.260002,122.830002,123.519997,86.1854480954725,103242500
2006-07-17,123.519997,124.099998,123.150002,123.339996,86.0598533155225,81159000
2006-07-18,123.709999,124.050003,122.389999,123.970001,86.4994360919647,122771000
2006-07-19,124.18,126.260002,123.720001,125.690002,87.6995580196689,133565300
2006-07-20,126.120003,126.300003,124.660004,124.830002,87.0994974046893,112259800
2006-07-21,125.150002,125.190002,123.82,123.949997,86.4854784029623,101560000
2006-07-24,124.440002,126.32,124.440002,126.209999,88.0623832750266,92884000
2006-07-25,125.980003,127.300003,125.720001,126.660004,88.3763719692637,95480700
2006-07-26,126.589996,127.449997,126.18,126.830002,88.4949872069676,84525800
2006-07-27,127.379997,127.690002,126.199997,126.709999,88.4112557255962,87257100
2006-07-28,127.040001,128.139999,126.860001,127.980003,89.2973945410225,82137000
2006-07-31,127.660004,127.959999,127.449997,127.849998,89.2066842151499,49593100
2006-08-01,127.339996,127.379997,126.599998,127.220001,88.7671070206669,65225600
2006-08-02,127.580002,128.460007,127.550003,128.080002,89.3671683333915,64770900
2006-08-03,127.339996,128.550003,127.150002,128.419998,89.6043988087992,63693800
2006-08-04,129.080002,129.429993,127.480003,128.199997,89.4508942328037,96294200
2006-08-07,127.900002,128.080002,127.400002,127.900002,89.2415742511864,45377300
2006-08-08,128.089996,128.460007,126.949997,127.410004,88.8996806451181,90901300
2006-08-09,128.179993,128.600006,126.610001,126.980003,88.5996496398833,78910600
2006-08-10,126.580002,127.5,126.279999,127.370003,88.8717701513276,69322300
2006-08-11,127.169998,127.199997,126.389999,127.010002,88.6205812891726,47482200
2006-08-14,127.629997,128.160004,126.919998,127.110001,88.6903550815416,57839000
2006-08-15,128.25,128.869995,127.900002,128.630005,89.7509301222527,68143000
2006-08-16,129.320007,129.889999,129.039993,129.699997,90.4975115845124,71737600
2006-08-17,129.580002,130.369995,129.490005,130.029999,90.7277687973781,70992800
2006-08-18,130.190002,130.690002,129.589996,130.690002,91.1882825253647,58288400
2006-08-21,130.179993,130.279999,129.800003,130.130005,90.7975474739615,42133600
2006-08-22,129.990005,130.520004,129.679993,130.119995,90.790563047501,60839900
2006-08-23,130.179993,130.440002,129.190002,129.759995,90.539374883091,66592100
2006-08-24,129.990005,130.100006,129.399994,129.649994,90.4626222462207,57983000
2006-08-25,129.639999,130.25,129.550003,129.809998,90.5742642213826,41756000
2006-08-28,129.649994,130.820007,129.639999,130.429993,91.0068625713644,52681500
2006-08-29,130.490005,130.830002,129.809998,130.580002,91.1115305862394,61817800
2006-08-30,130.869995,131.039993,130.550003,130.660004,91.1673515738203,50052200
2006-08-31,130.850006,130.990005,130.580002,130.639999,91.153393187073,37510300
2006-09-01,131.139999,131.580002,130.839996,131.419998,91.6976335122166,48794500
2006-09-05,131.509995,131.850006,131.199997,131.669998,91.8720697375014,52348300
2006-09-06,131.110001,131.160004,130.330002,130.509995,91.0626835589453,53795600
2006-09-07,130.059998,130.570007,129.350006,129.910004,90.6440428979659,86269400
2006-09-08,130.080002,130.460007,129.830002,130.279999,90.9022050226629,45096300
2006-09-11,129.860001,130.690002,129.479996,130.410004,90.9929153485355,68496600
2006-09-12,130.559998,131.839996,130.369995,131.690002,91.8860274265038,69875600
2006-09-13,131.639999,132.449997,131.520004,132.220001,92.2558315263627,62898400
2006-09-14,131.960007,132.240005,131.75,132.229996,92.2628054866495,57805400
2006-09-15,132.309998,132.389999,131.679993,131.960007,92.4786535695618,76703100
2006-09-18,131.789993,132.389999,131.649994,132.139999,92.6047934371756,64154100
2006-09-19,132.119995,132.130005,131.070007,131.809998,92.3735260338887,92089100
2006-09-20,132.25,132.770004,132.059998,132.509995,92.8640896639947,75204100
2006-09-21,132.610001,132.75,131.419998,131.869995,92.4155724228239,88932500
2006-09-22,131.669998,131.679993,131.0,131.470001,92.1352533519413,65966800
2006-09-25,131.729996,132.850006,131.050003,132.479996,92.843066119123,92299100
2006-09-26,132.5,133.600006,132.399994,133.580002,93.6139593322345,73962700
2006-09-27,133.490005,133.970001,133.270004,133.740005,93.7260907449517,82432200
2006-09-28,133.740005,133.990005,133.279999,133.690002,93.6910482330607,58597500
2006-09-29,133.800003,133.940002,133.479996,133.580002,93.6139593322345,47966600
2006-10-02,133.539993,133.830002,132.949997,133.080002,93.2635552375698,51687400
2006-10-03,132.889999,133.869995,132.649994,133.360001,93.4597808297738,73108100
2006-10-04,133.229996,135.0,133.080002,134.919998,94.5530395027031,80890500
2006-10-05,134.919998,135.410004,134.75,135.179993,94.7352461278878,60505900
2006-10-06,134.949997,135.100006,134.399994,135.009995,94.6161101373182,64983600
2006-10-09,134.850006,135.300003,134.639999,135.089996,94.6721754932727,41176800
2006-10-10,135.100006,135.449997,134.839996,135.270004,94.7983265738175,56403700
2006-10-11,134.839996,135.429993,134.300003,135.110001,94.6861951611002,104071800
2006-10-12,135.449997,136.389999,135.399994,136.279999,95.5061393409992,59158600
2006-10-13,136.160004,136.710007,136.039993,136.630005,95.7514264121136,53944000
2006-10-16,136.520004,137.050003,136.419998,136.839996,95.8985898245991,42273000
2006-10-17,136.470001,136.699997,135.669998,136.410004,95.597247909653,90500600
2006-10-18,137.039993,137.369995,136.100006,136.589996,95.7233877772668,86848600
2006-10-19,136.389999,136.880005,136.229996,136.809998,95.8775669805356,64063200
2006-10-20,136.839996,136.949997,136.330002,136.839996,95.8985898245991,48094500
2006-10-23,136.559998,137.800003,136.389999,137.470001,96.3401024879176,66219900
2006-10-24,137.279999,137.929993,137.220001,137.880005,96.6274366487754,53234900
2006-10-25,137.740005,138.410004,137.509995,138.350006,96.9568171985684,78105400
2006-10-26,138.660004,139.0,137.979996,138.779999,97.2581598143227,66843700
2006-10-27,138.610001,138.75,137.630005,137.910004,96.648460193647,80238000
2006-10-30,137.660004,138.199997,137.399994,137.809998,96.578375169865,49717800
2006-10-31,138.070007,138.259995,137.25,137.789993,96.5643555020375,71274100
2006-11-01,138.220001,138.309998,136.720001,136.860001,95.9126094924267,83005600
2006-11-02,136.509995,137.009995,136.360001,136.779999,95.8565434356639,60693100
2006-11-03,137.270004,137.389999,135.619995,136.539993,95.6883452653757,71346400
2006-11-06,136.960007,138.279999,136.949997,138.080002,96.7675961842167,63303300
2006-11-07,138.199997,138.979996,138.0,138.610001,97.139023823753,63318900
2006-11-08,138.0,139.050003,136.860001,138.910004,97.3492683829764,87517800
2006-11-09,139.009995,139.139999,137.899994,138.179993,96.8376706958759,95916300
2006-11-10,138.139999,138.339996,137.720001,138.240005,96.8797275969339,48991500
2006-11-13,138.179993,139.039993,138.070007,138.580002,97.1180002788814,59398200
2006-11-14,138.970001,139.740005,138.119995,139.619995,97.8468358901266,96704000
2006-11-15,139.570007,140.449997,139.529999,140.020004,98.127165473132,76509600
2006-11-16,140.440002,140.679993,139.490005,140.380005,98.3794571220988,76728800
2006-11-17,139.929993,140.429993,139.729996,140.419998,98.4074845440147,56353800
2006-11-20,140.300003,140.740005,139.940002,140.5,98.4635506007774,69174200
2006-11-21,140.490005,140.669998,140.289993,140.639999,98.5616630464753,51367900
2006-11-22,140.75,141.160004,140.5,140.919998,98.7578886386793,45505300
2006-11-24,140.240005,140.839996,140.199997,140.350006,98.3584335772271,30998000
2006-11-27,140.279999,140.350006,138.380005,138.419998,97.0058681653559,84545100
2006-11-28,138.240005,139.160004,138.110001,139.020004,97.4263572838027,106652900
2006-11-29,139.470001,140.529999,139.080002,140.470001,98.4425270559057,90034900
2006-11-30,140.440002,141.050003,139.759995,140.529999,98.4845741456491,83994300
2006-12-01,140.529999,140.660004,138.970001,140.220001,98.2673250085733,126080000
2006-12-04,140.25,141.550003,140.229996,141.289993,99.0171841646903,87813200
2006-12-05,141.559998,141.960007,141.259995,141.899994,99.4446778609894,73374400
2006-12-06,141.869995,142.070007,141.5,141.779999,99.3605843823108,53253200
2006-12-07,142.029999,142.300003,141.110001,141.160004,98.9260868089675,62857400
2006-12-08,141.130005,141.899994,140.779999,141.419998,99.108292733344,79625500
2006-12-11,141.419998,142.089996,141.339996,141.830002,99.3956268942018,39779400
2006-12-12,141.690002,141.869995,140.889999,141.720001,99.3185372925674,77451600
2006-12-13,142.229996,142.339996,141.559998,141.869995,99.4236543161177,55520200
2006-12-14,141.860001,143.240005,141.839996,143.119995,100.299664552779,64755200
2006-12-15,142.639999,142.889999,142.240005,142.339996,100.308530477183,70857400
2006-12-18,142.539993,142.880005,141.75,141.949997,100.033693975307,48954600
2006-12-19,141.550003,142.559998,141.190002,142.220001,100.223968706402,65023600
2006-12-20,142.279999,142.660004,142.009995,142.139999,100.167590434091,41469600
2006-12-21,142.270004,142.429993,141.320007,141.619995,99.8011380064669,48698400
2006-12-22,141.639999,141.649994,140.669998,140.75,99.1880431460983,62069100
2006-12-26,140.809998,141.610001,140.779999,141.580002,99.7729545079977,32696900
2006-12-27,141.869995,142.600006,141.830002,142.509995,100.428330606112,39727100
2006-12-28,142.410004,142.699997,141.990005,142.210007,100.216925826806,37288800
2006-12-29,142.059998,142.539993,141.429993,141.619995,99.8011380064669,45461200
2007-01-03,142.25,142.860001,140.570007,141.369995,99.6249603099374,94807600
2007-01-04,141.229996,142.050003,140.610001,141.669998,99.8363756599052,69620600
2007-01-05,141.330002,141.399994,140.380005,140.539993,99.040048948038,76645300
2007-01-08,140.820007,141.410004,140.25,141.190002,99.4981173014117,71655000
2007-01-09,141.309998,141.600006,140.399994,141.070007,99.4135555306315,75680100
2007-01-10,140.580002,141.570007,140.300003,141.539993,99.7447597341559,72428000
2007-01-11,141.580002,142.619995,141.5,142.160004,100.181688173368,54476800
2007-01-12,142.149994,143.240005,142.110001,143.240005,100.942776527086,55370600
2007-01-16,143.070007,143.440002,142.729996,142.960007,100.745458916394,44871300
2007-01-17,142.850006,143.460007,142.729996,143.020004,100.787739449429,50241400
2007-01-18,143.169998,143.259995,142.309998,142.539993,100.449470520274,68177300
2007-01-19,142.539993,143.100006,142.460007,142.820007,100.646799406338,56973000
2007-01-22,143.070007,143.100006,141.929993,142.380005,100.336725251024,60253600
2007-01-23,142.259995,143.080002,142.059998,142.800003,100.632702371772,54064400
2007-01-24,142.970001,143.979996,142.910004,143.949997,101.443115547543,55834700
2007-01-25,143.860001,143.919998,142.009995,142.259995,100.252152909582,73583800
2007-01-26,142.570007,142.649994,141.580002,142.130005,100.160547554495,67255600
2007-01-29,142.190002,142.800003,141.740005,142.050003,100.104169282184,66114600
2007-01-30,142.350006,142.860001,142.059998,142.789993,100.625648216803,70407600
2007-01-31,142.630005,144.130005,142.399994,143.75,101.302175504452,91868600
2007-02-01,144.149994,144.660004,143.910004,144.610001,101.908227485224,69312400
2007-02-02,144.729996,144.949997,144.380005,144.809998,102.049167528315,49607000
2007-02-05,144.699997,144.940002,144.339996,144.850006,102.077361597446,45705300
2007-02-06,144.970001,145.029999,144.330002,144.889999,102.105545095916,57081300
2007-02-07,145.119995,145.360001,144.570007,145.210007,102.33105818516,55669700
2007-02-08,144.779999,145.119995,144.270004,145.020004,102.197161021665,70641000
2007-02-09,145.059998,145.330002,143.389999,143.940002,101.436071963236,79084400
2007-02-12,143.940002,144.039993,143.190002,143.449997,101.090760154484,65657000
2007-02-13,143.770004,144.899994,143.759995,144.660004,101.943465138662,64081800
2007-02-14,144.800003,145.899994,144.779999,145.610001,102.612938271342,66039400
2007-02-15,145.669998,145.949997,145.429993,145.800003,102.746834730126,38715200
2007-02-16,145.440002,145.759995,145.229996,145.729996,102.697500042122,39841800
2007-02-20,145.559998,146.199997,145.0,146.039993,102.915958271687,56911800
2007-02-21,145.610001,146.070007,145.350006,145.979996,102.873677738652,63971600
2007-02-22,146.050003,146.419998,145.169998,145.869995,102.796158847468,79067400
2007-02-23,145.740005,145.789993,145.029999,145.300003,102.394479337067,71966200
2007-02-26,145.830002,145.949997,144.75,145.169998,102.302863411318,69192800
2007-02-27,143.880005,144.199997,139.0,139.5,98.3071546634508,274466500
2007-02-28,140.389999,141.979996,139.800003,140.929993,99.314886154624,177536300
2007-03-01,139.339996,141.25,138.050003,140.509995,99.018909033876,212828600
2007-03-02,140.050003,140.660004,138.660004,138.669998,97.7222433015514,162574000
2007-03-05,137.929993,139.580002,137.330002,137.350006,96.792030701562,143750400
2007-03-06,138.779999,140.119995,137.720001,139.699997,98.4480947065421,143333300
2007-03-07,139.589996,140.460007,139.399994,139.559998,98.3494359011963,115144900
2007-03-08,140.539993,141.160004,140.070007,140.740005,99.180999561791,117891600
2007-03-09,141.309998,141.419998,140.080002,140.779999,99.209183764971,107765100
2007-03-12,140.419998,141.339996,140.160004,140.990005,99.3571772583205,80366900
2007-03-13,140.179993,140.770004,138.039993,138.25,97.4262661808034,190605200
2007-03-14,138.429993,139.360001,136.75,139.279999,98.1521175857941,231853800
2007-03-15,138.970001,139.990005,138.800003,139.470001,98.2860140445781,132435900
2007-03-16,139.309998,139.630005,138.119995,138.529999,98.0120704112689,121531600
2007-03-19,139.259995,140.330002,139.149994,140.199997,99.1936192652661,96161200
2007-03-20,140.080002,141.050003,139.960007,140.970001,99.7384087463153,82147400
2007-03-21,141.100006,143.649994,140.820007,143.289993,101.379838190472,152368700
2007-03-22,143.479996,143.679993,142.789993,143.179993,101.302011526045,118942200
2007-03-23,143.279999,143.809998,143.149994,143.389999,101.450593948678,74416800
2007-03-26,143.5,143.649994,142.089996,143.199997,101.316164658728,113787500
2007-03-27,143.119995,143.160004,142.389999,142.860001,101.075612344197,99864600
2007-03-28,142.139999,142.470001,141.259995,141.820007,100.339800852887,152907900
2007-03-29,142.539993,142.610001,141.190002,141.970001,100.445923877469,139432700
2007-03-30,142.240005,142.839996,140.559998,142.0,100.467148623889,128194100
2007-04-02,142.160004,142.460007,141.479996,142.160004,100.580353874934,79416400
2007-04-03,142.970001,143.979996,142.910004,143.690002,101.66285061057,82417800
2007-04-04,143.690002,143.949997,143.160004,143.850006,101.776055861615,63995200
2007-04-05,143.669998,144.440002,143.610001,144.240005,102.05198605525,46822800
2007-04-09,144.649994,144.800003,144.149994,144.440002,102.193486958935,50967400
2007-04-10,144.330002,144.850006,144.270004,144.610001,102.313763823716,56620000
2007-04-11,144.820007,144.860001,143.539993,144.020004,101.896332018881,106365700
2007-04-12,143.740005,144.919998,143.339996,144.660004,102.349141702819,115534400
2007-04-13,144.899994,145.320007,144.360001,145.320007,102.816103811927,84287000
2007-04-16,145.830002,146.860001,145.820007,146.699997,103.792467617768,83064600
2007-04-17,146.970001,147.399994,146.649994,147.089996,104.068397811403,108424100
2007-04-18,146.600006,147.699997,146.570007,147.270004,104.195756195132,88345300
2007-04-19,146.550003,147.399994,146.360001,147.229996,104.167449929765,102947700
2007-04-20,148.220001,148.619995,147.039993,148.619995,105.150895254554,124114100
2007-04-23,148.369995,148.729996,147.970001,148.059998,104.754688903653,77270800
2007-04-24,148.229996,148.399994,147.320007,148.119995,104.797137688977,114471000
2007-04-25,148.729996,149.660004,148.020004,149.479996,105.759358974861,108418800
2007-04-26,149.490005,149.800003,149.100006,149.649994,105.879635132127,88741600
2007-04-27,149.089996,149.740005,148.839996,149.529999,105.794736853965,108191100
2007-04-30,149.639999,149.740005,148.210007,148.289993,104.917413846243,100874100
2007-05-01,148.419998,149.470001,147.669998,148.669998,105.186273133657,134342700
2007-05-02,148.899994,149.949997,148.75,149.539993,105.801807760185,87129800
2007-05-03,149.970001,150.399994,149.729996,150.350006,106.374904214117,86569700
2007-05-04,150.75,151.119995,150.220001,150.919998,106.778182178754,96409000
2007-05-07,150.880005,151.199997,150.809998,150.949997,106.799406925173,63461400
2007-05-08,150.580002,150.919998,150.130005,150.75,106.657906021488,80584000
2007-05-09,150.639999,152.820007,150.369995,151.160004,106.947990055321,102070100
2007-05-10,150.729996,151.020004,149.270004,149.580002,105.830114733068,153617800
2007-05-11,149.75,150.929993,149.720001,150.860001,106.73573339343,113408900
2007-05-14,150.860001,151.300003,149.789993,150.529999,106.502251985119,108027500
2007-05-15,150.699997,151.660004,150.190002,150.570007,106.530558250486,180673300
2007-05-16,150.800003,151.630005,150.380005,151.600006,107.25929812806,114166500
2007-05-17,151.380005,151.960007,151.110001,151.300003,107.047041466168,101132800
2007-05-18,152.009995,152.619995,151.809998,152.619995,107.98095577917,99182000
2007-05-21,152.580002,153.229996,152.5,152.539993,107.924353153648,174664600
2007-05-22,152.699997,153.160004,152.380005,152.419998,107.839454875485,82148800
2007-05-23,152.949997,153.5,152.360001,152.440002,107.853608008168,133786600
2007-05-24,152.529999,153.210007,150.740005,151.059998,106.877234297115,187593000
2007-05-25,151.5,152.020004,151.179993,151.690002,107.322971659803,83309200
2007-05-29,151.940002,152.5,151.449997,152.240005,107.712107104483,82020000
2007-05-30,151.460007,153.539993,151.339996,153.479996,108.589419499478,129013600
2007-05-31,153.669998,153.889999,153.119995,153.320007,108.47622486116,114866700
2007-06-01,153.880005,154.399994,153.509995,154.080002,109.013932823261,107771700
2007-06-04,153.539993,154.389999,153.479996,154.100006,109.028085955945,78008800
2007-06-05,153.740005,153.899994,152.860001,153.490005,108.596501018426,126917900
2007-06-06,152.860001,152.949997,151.75,151.839996,107.429094684385,164096800
2007-06-07,151.559998,152.5,149.059998,149.100006,105.490510300174,232414600
2007-06-08,149.580002,151.190002,149.089996,151.039993,106.863080456916,175886000
2007-06-11,150.929993,151.949997,150.699997,151.300003,107.047041466168,102015600
2007-06-12,150.669998,151.539993,149.550003,149.649994,105.879635132127,233898000
2007-06-13,150.5,152.070007,149.720001,151.889999,107.464472563488,193208200
2007-06-14,152.059998,153.119995,152.029999,152.860001,108.150763655738,146396500
2007-06-15,153.139999,153.660004,152.929993,153.070007,108.763192998356,154030800
2007-06-18,153.380005,153.389999,152.660004,152.889999,108.635289137704,88537500
2007-06-19,152.550003,153.380005,152.360001,153.270004,108.905299951484,110851700
2007-06-20,153.580002,153.580002,150.960007,151.139999,107.391834646015,177119700
2007-06-21,151.080002,152.110001,150.25,151.979996,107.98869067039,205262000
2007-06-22,151.520004,151.770004,149.850006,150.550003,106.972615688141,204964700
2007-06-25,150.240005,151.25,149.020004,149.830002,106.461022272443,232014400
2007-06-26,150.210007,150.460007,148.279999,148.289993,105.366775924848,198445700
2007-06-27,148.130005,150.570007,148.059998,150.399994,106.866027479659,213638000
2007-06-28,150.380005,151.410004,149.669998,150.380005,106.851824387182,157705000
2007-06-29,150.899994,151.649994,149.149994,150.429993,106.887343131828,199701800
2007-07-02,150.869995,151.919998,150.770004,151.789993,107.853684908227,103357000
2007-07-03,152.179993,152.5,151.990005,152.339996,108.244487022966,54048400
2007-07-05,152.399994,152.559998,151.630005,152.179993,108.130797623518,89279000
2007-07-06,152.380005,153.169998,151.929993,152.979996,108.699236094212,81109000
2007-07-09,153.160004,153.360001,152.619995,153.100006,108.784508650525,72348100
2007-07-10,152.289993,152.610001,150.770004,150.919998,107.235513942228,180362600
2007-07-11,150.75,152.050003,150.520004,151.990005,107.995802519537,175607600
2007-07-12,152.369995,154.75,152.339996,154.389999,109.701107273438,133882500
2007-07-13,154.570007,155.460007,154.389999,154.850006,110.027963142215,111794300
2007-07-16,154.990005,155.529999,154.580002,154.830002,110.013749391557,98378700
2007-07-17,154.929993,155.479996,154.679993,154.75,109.95690433656,126201300
2007-07-18,154.229996,154.800003,153.300003,154.470001,109.757952328435,237887400
2007-07-19,155.199997,155.529999,154.75,155.070007,110.184283846001,145212700
2007-07-20,154.889999,154.990005,152.830002,153.5,109.068722556782,245502500
2007-07-23,154.179993,154.720001,153.300003,153.970001,109.402679616524,121183900
2007-07-24,153.119995,154.279999,150.759995,151.300003,107.505524756008,256732400
2007-07-25,152.020004,152.389999,150.25,151.610001,107.725792416302,265214500
2007-07-26,150.190002,150.800003,146.389999,148.020004,105.174936476415,467592500
2007-07-27,148.210007,148.869995,145.050003,145.110001,103.107247161455,422987600
2007-07-30,145.929993,147.809998,145.289993,147.380005,104.720188115714,283017500
2007-07-31,148.330002,149.460007,145.039993,145.720001,103.540679869987,316976700
2007-08-01,145.179993,147.009995,143.949997,146.429993,104.045161436537,467670000
2007-08-02,146.759995,147.759995,145.259995,147.600006,104.8765088195,294758400
2007-08-03,147.279999,147.580002,143.199997,143.800003,102.176434077338,359398200
2007-08-06,144.210007,146.830002,142.529999,146.210007,103.888851390932,324980000
2007-08-07,145.940002,149.0,145.229996,147.770004,104.997300120459,232568700
2007-08-08,148.410004,150.589996,147.339996,149.830002,106.461022272443,274930600
2007-08-09,147.429993,148.949997,145.289993,145.389999,103.306198459034,357622100
2007-08-10,144.389999,146.5,143.119995,144.710007,102.823033255198,411018400
2007-08-13,146.5,146.889999,145.020004,145.229996,103.192509059586,181917200
2007-08-14,145.699997,146.059998,142.720001,143.009995,101.615097508155,264134500
2007-08-15,142.720001,144.460007,140.619995,141.039993,100.215321602133,323834000
2007-08-16,139.789993,142.940002,137.0,142.100006,100.968508988476,546743700
2007-08-17,145.5,145.809998,141.389999,144.710007,102.823033255198,388218100
2007-08-20,145.169998,145.470001,143.289993,144.639999,102.773289391167,187320400
2007-08-21,144.600006,145.970001,144.139999,144.929993,102.979343300803,157066400
2007-08-22,146.009995,146.800003,145.330002,146.649994,104.201482140324,173156700
2007-08-23,147.339996,147.649994,145.610001,146.520004,104.109118340681,203915300
2007-08-24,146.479996,148.330002,146.279999,148.330002,105.395204136709,128901900
2007-08-27,147.850006,148.330002,146.729996,146.949997,104.414647899107,113024300
2007-08-28,146.160004,146.25,143.460007,143.720001,102.119589022341,219790700
2007-08-29,144.369995,146.740005,143.960007,146.539993,104.123321433158,207654200
2007-08-30,145.449997,147.190002,145.309998,146.149994,103.846209428412,191817300
2007-08-31,147.649994,148.5,146.830002,147.589996,104.869396259808,185477500
2007-09-04,147.449997,149.979996,147.399994,149.080002,105.928113204576,120062000
2007-09-05,148.199997,148.360001,147.0,147.789993,105.011503212936,166261800
2007-09-06,147.949997,148.610001,147.119995,148.130005,105.253097183581,127878400
2007-09-07,146.479996,146.889999,145.259995,146.070007,103.789375031597,235447600
2007-09-10,146.520004,146.720001,144.330002,145.789993,103.590412365291,192305900
2007-09-11,146.240005,147.699997,146.130005,147.490005,104.798348112334,162081900
2007-09-12,147.289993,148.440002,146.979996,147.869995,105.068348267933,149554600
2007-09-13,148.550003,149.449997,148.199997,148.910004,105.807321903617,154079000
2007-09-14,147.960007,149.089996,147.740005,148.899994,105.800209343925,121911000
2007-09-17,148.309998,148.649994,147.630005,148.100006,105.231781531412,109870800
2007-09-18,148.830002,152.5,148.130005,152.460007,108.329760289824,263759500
2007-09-19,153.410004,154.389999,152.710007,153.360001,108.969246907992,193779900
2007-09-20,153.339996,153.429993,152.110001,152.279999,108.201856429173,175186800
2007-09-21,152.710007,153.119995,151.740005,151.970001,108.492271975888,141457500
2007-09-24,152.419998,152.820007,151.360001,151.690002,108.292379053199,139450200
2007-09-25,150.809998,151.660004,150.470001,151.389999,108.078205157987,142289900
2007-09-26,152.25,152.770004,151.389999,152.190002,108.64933197569,135547000
2007-09-27,152.910004,153.100006,152.190002,153.089996,109.291842952739,102713300
2007-09-28,152.850006,153.190002,151.979996,152.580002,108.927755255233,133372100
2007-10-01,152.600006,154.75,152.5,154.300003,110.155674022509,148162300
2007-10-02,154.610001,154.649994,153.809998,154.089996,110.005748797722,112978800
2007-10-03,153.809998,154.410004,153.009995,153.779999,109.784440127495,119055900
2007-10-04,154.110001,154.259995,153.589996,154.020004,109.95578109982,76864400
2007-10-05,155.029999,156.100006,154.630005,155.850006,111.262230223949,134579700
2007-10-08,155.389999,155.490005,154.770004,155.020004,110.669686944802,71280400
2007-10-09,155.600006,156.5,155.029999,156.479996,111.71198376723,94054300
2007-10-10,156.039993,156.440002,155.410004,156.220001,111.526371817064,101711100
2007-10-11,156.929993,157.520004,154.539993,155.470001,110.990942433327,233529100
2007-10-12,155.460007,156.350006,155.270004,156.330002,111.604902173918,124546700
2007-10-15,156.270004,156.360001,153.940002,155.009995,110.6625414612,161151900
2007-10-16,154.410004,154.520004,153.470001,153.779999,109.784440127495,166525700
2007-10-17,154.979996,155.089996,152.470001,154.25,110.119976588542,216687300
2007-10-18,153.449997,154.190002,153.080002,153.690002,109.720190743164,148367500
2007-10-19,153.089996,156.479996,149.660004,149.669998,106.850286390711,297169900
